id;client_id;card_brand;card_type;card_number;expires;cvv;has_chip;num_cards_issued;credit_limit;acct_open_date;year_pin_last_changed
3860;1054;Mastercard;Debit;5349556696203120;01-05-2024;875;YES;1;2303,00;01-07-2008;2011
924;1054;Visa;Credit;4295192613583550;01-03-2023;349;YES;2;9000,00;01-01-2020;2020
5921;1678;Amex;Credit;356005165062230;01-10-2021;507;YES;1;12600,00;01-12-2008;2008
3435;1678;Mastercard;Debit;5240082203312520;01-05-2021;393;YES;1;25027,00;01-06-2009;2009
4680;1678;Mastercard;Debit;5127936739014860;01-01-2023;896;YES;1;30424,00;01-09-2008;2011
1731;333;Mastercard;Debit;5689212244021240;01-08-2022;924;YES;2;14304,00;01-02-2020;2020
5311;1412;Visa;Debit;4621223878831290;01-06-2016;682;YES;2;19081,00;01-10-2015;2015
5687;1412;Mastercard;Debit;5395339623143980;01-09-2020;501;YES;2;17401,00;01-11-2013;2013
3067;1412;Mastercard;Credit;5135678062479810;01-07-2021;505;YES;1;12800,00;01-05-2010;2016
3942;1412;Mastercard;Debit (Prepaid);5670005225763180;01-07-2015;698;YES;1;42,00;01-07-2010;2011
3436;1412;Mastercard;Debit;5818161374881410;01-06-2014;212;NO;2;10404,00;01-06-2009;2010
3715;177;Mastercard;Debit;5517723360584000;01-07-2013;347;YES;1;39422,00;01-07-2004;2009
2681;177;Mastercard;Credit;5237138657431100;01-09-2023;589;YES;1;11900,00;01-04-2011;2011
1152;177;Mastercard;Debit;5974924187009500;01-06-2022;102;YES;2;4880,00;01-02-2008;2010
3653;177;Mastercard;Debit;5764898909630970;01-04-2020;255;YES;2;25392,00;01-07-1998;2014
694;390;Mastercard;Credit;5591895053896000;01-02-2020;836;YES;1;18500,00;01-01-2020;2020
695;390;Mastercard;Debit (Prepaid);5076996431094040;01-01-2022;241;YES;1;57,00;01-01-2020;2020
3539;1577;Visa;Credit;4816860056537330;01-11-2022;197;YES;1;10100,00;01-06-2011;2014
3437;1577;Mastercard;Debit;5764651900129900;01-03-2024;596;YES;1;2037,00;01-06-2009;2013
3504;1577;Visa;Debit;4991364969575730;01-01-2021;244;YES;2;21999,00;01-06-2010;2015
2394;1577;Mastercard;Debit;5557499918915420;01-01-2021;576;YES;2;15793,00;01-04-1994;2012
4090;1609;Mastercard;Debit;5675256776194430;01-01-2021;833;NO;1;28844,00;01-08-1998;2011
4681;1609;Mastercard;Debit;5595385125014570;01-08-2023;519;YES;1;34023,00;01-09-2008;2008
5992;1609;Amex;Credit;335445013271477;01-09-2022;999;YES;1;19400,00;01-12-2010;2013
3510;1609;Amex;Credit;339792898644120;01-06-2023;936;YES;1;16100,00;01-06-2011;2011
2353;1762;Visa;Credit;4300321753140480;01-08-2022;628;YES;2;18400,00;01-03-2015;2015
3410;917;Visa;Debit;4191974309505450;01-01-2018;802;YES;2;17314,00;01-06-2008;2014
2887;917;Mastercard;Debit;5404392353169210;01-10-2020;819;YES;1;20999,00;01-05-2005;2007
5068;917;Visa;Debit;4475946693710000;01-11-2006;530;YES;2;7199,00;01-10-2006;2013
2652;1717;Mastercard;Debit;5089930923373800;01-08-2020;17;YES;1;23956,00;01-04-2010;2010
6122;1717;Mastercard;Debit;5773396250865730;01-02-2019;800;YES;2;17695,00;01-12-2016;2016
1383;1717;Visa;Debit;4246551286869280;01-08-2022;593;YES;2;22765,00;01-02-2018;2018
363;1717;Visa;Debit;4515082319612540;01-02-2020;194;YES;1;15934,00;01-01-2017;2017
3029;1355;Visa;Debit;4107644655969760;01-10-2017;870;YES;1;9295,00;01-05-2009;2009
3068;1355;Mastercard;Debit;5164840016148970;01-08-2023;26;YES;2;7112,00;01-05-2010;2014
166;1668;Mastercard;Debit;5550568534248000;01-07-2024;941;YES;2;23712,00;01-01-2008;2009
4185;1668;Mastercard;Debit;5549004168547040;01-02-2021;29;YES;1;33471,00;01-08-2006;2011
4893;1668;Visa;Debit;4982899751098470;01-02-2020;864;YES;1;23240,00;01-09-2015;2015
4440;1668;Visa;Debit;4249726842929940;01-07-2022;917;YES;1;18828,00;01-08-2014;2014
4803;1668;Visa;Credit;4161722287532690;01-10-2010;265;YES;1;14000,00;01-09-2010;2016
1153;1668;Mastercard;Debit (Prepaid);5921304090510630;01-07-2022;404;YES;2;20,00;01-02-2008;2017
5260;1293;Mastercard;Debit;5037463911586200;01-05-2021;117;YES;1;16339,00;01-10-2012;2012
696;1293;Mastercard;Debit;5078145607261500;01-07-2021;614;YES;2;23902,00;01-01-2020;2020
925;1597;Visa;Debit;4777168194473450;01-12-2024;558;YES;2;38025,00;01-01-2020;2020
926;1597;Visa;Credit;4696113920786150;01-07-2020;495;YES;2;22900,00;01-01-2020;2020
697;1597;Mastercard;Debit;5452689036471930;01-07-2024;803;YES;1;24682,00;01-01-2020;2020
927;202;Visa;Credit;4269419419379310;01-02-2024;906;YES;2;6200,00;01-01-2020;2020
1973;493;Visa;Debit;4097047880363970;01-10-2024;652;YES;2;9241,00;01-02-2020;2020
1261;361;Visa;Credit;4972676446491090;01-06-2022;555;NO;2;11500,00;01-02-2010;2010
5839;361;Mastercard;Debit;5710919174207430;01-09-2021;13;NO;1;14958,00;01-12-2005;2009
4703;361;Visa;Debit (Prepaid);4394875861818280;01-03-2021;15;YES;2;20,00;01-09-2008;2008
5055;361;Mastercard;Debit;5615301359229490;01-06-2008;29;NO;1;4581,00;01-10-2006;2009
260;1659;Visa;Debit;4419460752105620;01-02-2023;113;YES;1;18116,00;01-01-2010;2010
3438;1659;Mastercard;Debit;5642115649403350;01-03-2020;731;YES;1;23082,00;01-06-2009;2009
185;1659;Visa;Credit;4199299822093540;01-09-2015;515;YES;2;19100,00;01-01-2008;2008
5056;1659;Mastercard;Debit;5479463619359580;01-08-2023;700;YES;2;23740,00;01-10-2006;2014
959;1659;Mastercard;Debit;5499930396917670;01-11-2021;570;YES;1;22242,00;01-02-1996;2012
3540;1659;Visa;Credit;4445565501557710;01-09-2020;474;YES;2;12700,00;01-06-2011;2011
1974;289;Visa;Credit;4570269578447080;01-02-2024;74;YES;2;5000,00;01-02-2020;2020
698;289;Mastercard;Debit;5118294961901330;01-01-2020;713;YES;1;7640,00;01-01-2020;2020
148;737;Visa;Debit;4400094918183270;01-06-2020;700;NO;1;6789,00;01-01-2007;2009
6144;737;Mastercard;Credit;5413710543564910;01-10-2024;454;YES;1;6600,00;01-12-2019;2019
5013;1733;Mastercard;Debit;5918070737334540;01-09-2023;879;YES;2;898,00;01-10-2004;2007
6016;278;Mastercard;Debit;5601819028761090;01-05-2023;832;NO;1;137669,00;01-12-2010;2010
2518;278;Visa;Credit;4309358602980980;01-08-2023;207;YES;1;58100,00;01-04-2006;2011
3919;278;Visa;Credit;4744339709686060;01-06-2020;810;YES;2;49300,00;01-07-2009;2010
6123;278;Mastercard;Debit;5945500533879840;01-01-2023;428;YES;1;92828,00;01-12-2016;2016
5619;278;Mastercard;Credit;5079922576804280;01-10-2022;242;YES;2;55300,00;01-11-2010;2010
699;618;Mastercard;Debit (Prepaid);5390553032149250;01-02-2024;292;NO;2;71,00;01-01-2020;2020
2282;618;Mastercard;Debit;5120169290018670;01-02-2022;784;YES;1;11591,00;01-03-2011;2011
4372;618;Mastercard;Debit;5538394493237760;01-07-2019;115;YES;1;8633,00;01-08-2011;2011
3411;618;Visa;Debit;4377250779161300;01-02-2024;393;YES;1;12496,00;01-06-2008;2010
2937;753;Mastercard;Debit (Prepaid);5333013779987100;01-01-2009;836;YES;2;4,00;01-05-2007;2009
1311;753;Visa;Credit;4033661530367500;01-01-2023;95;YES;2;8000,00;01-02-2012;2012
5644;753;Discover;Credit;6268816898046010;01-05-2022;829;YES;1;8600,00;01-11-2011;2011
5697;489;Visa;Debit (Prepaid);4550158721667390;01-05-2020;764;YES;1;71,00;01-11-2013;2013
5069;489;Visa;Debit;4691816721269520;01-11-2023;564;YES;2;11347,00;01-10-2006;2009
4233;489;Visa;Credit;4392345136564010;01-01-2024;539;YES;1;8800,00;01-08-2007;2012
4051;489;Visa;Credit;4174000010311700;01-07-2023;922;YES;1;14700,00;01-07-2016;2016
2991;90;Visa;Debit;4086714175586110;01-05-2010;977;YES;2;9661,00;01-05-2008;2015
1100;90;Visa;Debit;4224384711964350;01-03-2015;585;YES;2;26872,00;01-02-2006;2015
1233;90;Mastercard;Debit (Prepaid);5454320123258480;01-03-2020;429;YES;1;102,00;01-02-2010;2010
4682;1264;Mastercard;Debit;5666750494047680;01-04-2023;756;NO;1;10767,00;01-09-2008;2008
1732;1264;Mastercard;Debit;5482357093415070;01-11-2024;625;YES;1;14393,00;01-02-2020;2020
1975;18;Visa;Debit (Prepaid);4940092514148150;01-01-2024;337;YES;2;62,00;01-02-2020;2020
118;376;Visa;Credit;4472791439889130;01-10-2020;900;YES;2;25300,00;01-01-2006;2009
1262;376;Visa;Debit;4961188850895800;01-08-2021;629;NO;1;28884,00;01-02-2010;2015
4704;376;Visa;Debit;4061229587825800;01-08-2024;127;YES;1;2696,00;01-09-2008;2013
325;376;Visa;Credit;4846362912981070;01-03-2013;650;YES;1;9200,00;01-01-2013;2013
5576;579;Mastercard;Debit;5481399554489220;01-08-2019;754;NO;2;21005,00;01-11-2009;2010
2197;218;Mastercard;Debit;5932064740893460;01-01-2023;263;NO;1;18689,00;01-03-2008;2009
167;218;Mastercard;Credit;5226320820755920;01-04-2020;569;YES;1;9300,00;01-01-2008;2008
2846;218;Mastercard;Debit;5721088827990780;01-07-2022;570;YES;2;9789,00;01-05-2003;2013
240;218;Mastercard;Debit;5031033208388940;01-03-2024;565;YES;2;11694,00;01-01-2010;2012
4091;218;Visa;Debit;4366735799878150;01-06-2023;763;YES;1;11592,00;01-08-1998;2015
6017;218;Mastercard;Credit;5102494493150210;01-12-2014;615;YES;1;8100,00;01-12-2010;2010
4465;218;Mastercard;Debit;5212081047458870;01-11-2021;836;YES;1;11647,00;01-08-2017;2017
1976;1320;Visa;Debit;4417317940986640;01-04-2022;598;NO;1;10693,00;01-02-2020;2020
4859;42;Mastercard;Debit;5585235709223010;01-09-2020;555;YES;1;10776,00;01-09-2013;2013
2824;42;Discover;Credit;6638748785809860;01-06-2021;943;YES;1;6300,00;01-05-2002;2011
2742;42;Discover;Credit;6128331852366830;01-02-2019;56;YES;2;5600,00;01-04-2015;2015
4592;1170;Visa;Credit;4192874179326160;01-07-2021;680;YES;1;7900,00;01-09-2005;2009
4353;1170;Visa;Debit;4206608050110880;01-11-2021;873;YES;2;19442,00;01-08-2010;2010
2573;1531;Mastercard;Credit;5697281977143650;01-02-2024;18;YES;2;7500,00;01-04-2008;2008
928;1275;Visa;Credit;4084600800745910;01-11-2021;121;YES;2;2000,00;01-01-2020;2020
1977;1275;Visa;Debit;4749157487981210;01-10-2024;568;YES;1;10800,00;01-02-2020;2020
4092;26;Amex;Credit;386220220724226;01-09-2017;281;NO;2;3900,00;01-08-1999;2010
4868;1937;Visa;Credit;4478591356446760;01-10-2024;207;YES;2;5500,00;01-09-2013;2013
3;1937;Visa;Credit;4289888672554710;01-04-2020;736;YES;2;16400,00;01-01-1995;2015
4193;1937;Visa;Debit (Prepaid);4418492072049480;01-05-2021;868;YES;2;53,00;01-08-2006;2012
1186;1937;Mastercard;Debit;5016047912098600;01-11-2013;561;NO;1;17883,00;01-02-2009;2017
3327;1937;Mastercard;Debit;5663910895753020;01-08-2024;385;YES;2;12212,00;01-06-2006;2006
3030;1177;Visa;Credit;4375233416487690;01-11-2023;566;YES;1;15800,00;01-05-2009;2015
4164;1177;Mastercard;Credit;5350464215817720;01-12-2024;315;YES;1;26400,00;01-08-2005;2008
4860;1177;Mastercard;Debit;5167461508736950;01-09-2021;218;YES;2;25993,00;01-09-2013;2013
4016;1177;Visa;Debit (Prepaid);4031671355735390;01-05-2022;372;YES;2;59,00;01-07-2013;2013
3529;1032;Mastercard;Debit (Prepaid);5759154405195540;01-08-2023;644;YES;2;8,00;01-06-2011;2011
1056;1032;Mastercard;Debit;5147349032162320;01-07-2020;325;NO;2;1955,00;01-02-2005;2013
3961;397;Visa;Debit;4398726361408170;01-09-2022;592;YES;1;7159,00;01-07-2010;2011
3179;397;Mastercard;Debit;5166788218031490;01-10-2021;167;YES;1;12172,00;01-05-2016;2016
2574;397;Mastercard;Debit;5748345653201800;01-01-2021;704;YES;2;10889,00;01-04-2008;2010
2543;566;Mastercard;Credit;5124181575265450;01-02-2020;308;YES;2;10800,00;01-04-2007;2010
3122;566;Mastercard;Debit (Prepaid);5019509763985510;01-12-2013;156;YES;1;58,00;01-05-2012;2012
3439;566;Mastercard;Credit;5578674156872450;01-02-2023;118;YES;1;11000,00;01-06-2009;2009
4547;566;Amex;Credit;304564349597311;01-11-2024;170;YES;2;12700,00;01-09-2004;2008
5577;566;Mastercard;Credit;5588638647228890;01-09-2012;525;YES;1;10100,00;01-11-2009;2009
3247;1581;Amex;Credit;335921476257243;01-02-2022;743;NO;1;11300,00;01-06-2003;2007
2519;1581;Visa;Debit;4564719638698320;01-12-2020;446;YES;1;26596,00;01-04-2006;2015
5541;1581;Mastercard;Debit;5862160658521390;01-01-2023;117;YES;2;1807,00;01-11-2008;2013
5374;1581;Discover;Credit;6494282265479620;01-07-2024;471;YES;1;9700,00;01-11-2002;2005
5840;1581;Mastercard;Credit;5607170404260670;01-03-2020;51;YES;1;12300,00;01-12-2005;2010
5666;1332;Visa;Debit;4692209881034940;01-10-2024;841;YES;1;40914,00;01-11-2011;2011
2406;1332;Visa;Debit;4733764906350560;01-09-2021;982;YES;1;21749,00;01-04-1999;2008
4880;1332;Visa;Debit;4318258273065780;01-10-2024;152;YES;1;39491,00;01-09-2014;2014
2166;1648;Visa;Debit;4721815072237150;01-06-2021;106;YES;2;97352,00;01-03-2007;2019
2624;1648;Visa;Debit;4559856655520960;01-04-2021;475;NO;2;5921,00;01-04-2009;2010
5388;1648;Mastercard;Debit;5283029601327770;01-10-2023;972;YES;2;54057,00;01-11-2003;2012
1187;1648;Mastercard;Debit;5489127405017820;01-02-2021;287;NO;2;64565,00;01-02-2009;2019
5282;1648;Visa;Credit;4699987716360970;01-06-2022;973;YES;1;36700,00;01-10-2013;2013
4787;17;Mastercard;Debit;5112841703970150;01-06-2022;367;YES;1;7175,00;01-09-2010;2017
4962;17;Amex;Credit;396239738941168;01-10-2024;814;YES;1;2800,00;01-10-2002;2011
2520;349;Visa;Credit;4957171481250710;01-08-2023;860;YES;2;3600,00;01-04-2006;2006
4314;349;Visa;Debit;4848387288995350;01-09-2020;393;YES;1;30348,00;01-08-2009;2010
4843;1200;Visa;Credit;4993894078039980;01-06-2022;784;YES;2;6000,00;01-09-2012;2012
3505;228;Visa;Credit;4213207721993380;01-01-2023;746;YES;1;1700,00;01-06-2010;2010
4545;484;Visa;Debit;4597915385582400;01-07-2006;864;YES;2;10755,00;01-09-2003;2020
5794;484;Mastercard;Debit;5814688468697560;01-11-2023;196;YES;2;61262,00;01-12-2003;2016
3662;484;Amex;Credit;385811228095330;01-01-2013;173;YES;1;0,00;01-07-2001;2009
1733;1099;Mastercard;Credit;5805568930094660;01-06-2023;887;YES;2;3500,00;01-02-2020;2020
3196;1480;Mastercard;Credit;5677473176452050;01-01-2018;686;YES;2;7100,00;01-05-2017;2017
1188;1449;Mastercard;Debit (Prepaid);5154212510711020;01-09-2022;821;YES;2;51,00;01-02-2009;2013
241;1449;Mastercard;Debit;5134527149271250;01-02-2022;755;YES;2;11457,00;01-01-2010;2016
1003;1449;Mastercard;Debit;5925144583646100;01-06-2023;273;NO;2;1563,00;01-02-2002;2011
5707;1417;Visa;Debit;4755309590277500;01-07-2021;531;YES;2;37325,00;01-11-2014;2014
2975;1417;Mastercard;Credit;5790469227539260;01-10-2022;1;NO;1;14200,00;01-05-2008;2016
3397;1417;Mastercard;Debit;5164497134993110;01-09-2021;490;YES;1;28815,00;01-06-2008;2015
1234;1417;Mastercard;Debit (Prepaid);5082923874323790;01-02-2021;774;YES;2;85,00;01-02-2010;2010
3920;1417;Visa;Debit;4551485171901900;01-11-2018;892;YES;2;15285,00;01-07-2009;2009
280;267;Mastercard;Debit;5625635561969960;01-07-2023;310;YES;2;10636,00;01-01-2011;2011
326;267;Visa;Debit;4771456546451310;01-10-2015;970;YES;1;12891,00;01-01-2013;2013
4411;267;Mastercard;Debit;5404831533605190;01-10-2021;72;YES;1;11885,00;01-08-2013;2013
5389;373;Mastercard;Debit;5435311573918660;01-02-2017;45;YES;2;2849,00;01-11-2003;2012
4750;373;Visa;Debit;4623830121488860;01-08-2023;233;YES;1;3867,00;01-09-2009;2009
261;373;Visa;Debit;4139199465174930;01-10-2021;9;YES;2;6688,00;01-01-2010;2016
2817;373;Mastercard;Debit;5422145957568720;01-12-2020;242;YES;2;8021,00;01-05-2001;2018
2283;1772;Mastercard;Debit;5306745473896520;01-05-2022;271;YES;1;27201,00;01-03-2011;2011
5918;1772;Visa;Credit;4148318094287270;01-12-2020;313;YES;2;12800,00;01-12-2007;2009
56;1772;Mastercard;Debit (Prepaid);5993362497379580;01-03-2020;94;YES;2;96,00;01-01-2004;2011
5657;1772;Mastercard;Debit;5626378456369420;01-05-2023;982;NO;2;16426,00;01-11-2011;2011
1978;1418;Visa;Credit;4402488714330110;01-11-2021;627;YES;1;9100,00;01-02-2020;2020
4516;1774;Visa;Debit;4296121621030190;01-01-2023;314;YES;1;14546,00;01-09-2001;2008
2003;1774;Discover;Credit;6974497425701270;01-12-2020;192;YES;1;8400,00;01-03-1997;2013
5578;1774;Mastercard;Debit;5500175661325560;01-10-2020;43;YES;2;10815,00;01-11-2009;2020
5939;1774;Mastercard;Credit;5647089735442960;01-03-2021;480;NO;1;4000,00;01-12-2008;2012
2407;964;Visa;Debit;4086633692001410;01-05-2020;881;YES;1;11254,00;01-04-1999;2018
2593;964;Visa;Debit;4842195195266310;01-09-2020;497;YES;2;2271,00;01-04-2008;2008
2811;964;Visa;Debit;4780096957038020;01-12-2007;604;YES;2;6311,00;01-05-2000;2013
294;964;Amex;Credit;340045632784763;01-02-2020;218;YES;1;13700,00;01-01-2012;2012
4885;72;Mastercard;Credit;5428221818543240;01-09-2024;953;YES;1;14300,00;01-09-2015;2015
1734;6;Mastercard;Credit;5070662282651100;01-02-2020;516;YES;2;14600,00;01-02-2020;2020
2366;1527;Mastercard;Credit;5801798801399790;01-06-2021;527;YES;2;7100,00;01-03-2017;2017
203;1433;Mastercard;Debit;5346665102858340;01-01-2024;734;YES;1;4534,00;01-01-2009;2010
4485;1433;Visa;Credit;4889540259167880;01-07-2021;890;YES;2;4200,00;01-08-2019;2019
5841;1433;Mastercard;Debit;5895798485445130;01-05-2024;48;NO;1;27117,00;01-12-2005;2005
2544;1785;Mastercard;Debit;5356557830959680;01-04-2023;125;NO;2;14404,00;01-04-2007;2015
2153;1785;Mastercard;Debit;5456509634452110;01-08-2012;557;YES;2;6360,00;01-03-2007;2016
2037;1785;Mastercard;Debit;5176036831889980;01-11-2020;119;YES;1;4701,00;01-03-2002;2017
4079;1476;Mastercard;Debit;5086512779429780;01-05-2024;613;YES;1;13793,00;01-07-2019;2019
3553;1476;Mastercard;Debit;5568197772676120;01-12-2012;676;YES;1;27569,00;01-06-2012;2012
264;1476;Amex;Credit;351118771819506;01-05-2021;551;YES;1;10400,00;01-01-2011;2011
3990;455;Visa;Debit;4325994913282360;01-02-2021;114;NO;1;14959,00;01-07-2011;2011
4064;455;Visa;Debit;4573359573640500;01-10-2022;267;YES;2;19713,00;01-07-2017;2017
348;455;Mastercard;Debit (Prepaid);5146076432064540;01-03-2022;662;YES;1;90,00;01-01-2015;2015
1433;1553;Amex;Credit;321390295697853;01-02-2020;287;YES;2;15500,00;01-02-2020;2020
929;1553;Visa;Credit;4037574014013950;01-05-2023;634;NO;1;19200,00;01-01-2020;2020
930;532;Visa;Debit;4766814724627530;01-06-2020;723;YES;1;16610,00;01-01-2020;2020
3142;532;Visa;Debit;4777234942221870;01-06-2023;559;YES;1;21793,00;01-05-2013;2013
931;532;Visa;Debit;4175156104515820;01-07-2022;655;NO;1;15261,00;01-01-2020;2020
292;532;Visa;Debit;4092634167714570;01-04-2024;721;YES;1;25919,00;01-01-2011;2011
57;1092;Mastercard;Debit;5575214152731770;01-01-2016;88;YES;2;4546,00;01-01-2004;2010
1456;1092;Discover;Credit;6731998965120910;01-07-2022;82;YES;2;9600,00;01-02-2020;2020
1979;1819;Visa;Debit;4086123102379530;01-04-2024;744;YES;1;9238,00;01-02-2020;2020
1735;1819;Mastercard;Debit;5674572566243620;01-10-2022;702;YES;2;15474,00;01-02-2020;2020
3834;528;Amex;Credit;308644614282116;01-07-2022;930;YES;2;9500,00;01-07-2008;2015
25;528;Visa;Debit;4287552229905460;01-04-2003;482;YES;1;7030,00;01-01-2001;2011
5161;528;Mastercard;Debit (Prepaid);5200521526888420;01-05-2020;493;YES;2;25,00;01-10-2009;2010
3150;328;Mastercard;Debit;5900781818896310;01-08-2024;694;YES;2;15125,00;01-05-2014;2014
1263;328;Visa;Credit;4737448001688510;01-06-2020;626;YES;2;13200,00;01-02-2010;2010
4186;328;Mastercard;Debit (Prepaid);5097151873275380;01-09-2006;617;YES;2;130,00;01-08-2006;2014
364;1282;Visa;Debit;4470396121935960;01-11-2023;109;YES;1;13193,00;01-01-2017;2017
4815;1282;Mastercard;Debit;5359387075130560;01-05-2020;975;YES;1;16187,00;01-09-2011;2011
4945;783;Mastercard;Debit;5359252107099590;01-10-2020;401;YES;2;1627,00;01-10-2000;2013
105;783;Mastercard;Credit;5084097673104530;01-10-2007;908;YES;2;5600,00;01-01-2006;2008
5795;783;Mastercard;Credit;5637704480335690;01-09-2024;146;YES;1;9600,00;01-12-2003;2016
1434;1325;Amex;Credit;337243144975638;01-07-2020;64;YES;1;89900,00;01-02-2020;2020
1435;1325;Amex;Credit;366279021724239;01-07-2024;517;YES;2;44100,00;01-02-2020;2020
1980;687;Visa;Debit;4418732012686610;01-02-2020;79;YES;2;19446,00;01-02-2020;2020
2266;1693;Visa;Credit;4745663916245950;01-08-2023;938;NO;2;29900,00;01-03-2010;2017
5940;1693;Mastercard;Debit;5128104617797220;01-03-2017;726;YES;1;33506,00;01-12-2008;2011
932;1542;Visa;Debit;4170170540626880;01-07-2023;65;YES;1;20971,00;01-01-2020;2020
2906;1542;Mastercard;Debit (Prepaid);5712463929886790;01-06-2020;814;YES;2;65,00;01-05-2006;2009
4829;36;Visa;Debit;4887792862892210;01-06-2019;31;YES;2;18808,00;01-09-2011;2013
1736;36;Mastercard;Debit;5402670262764800;01-07-2021;292;NO;2;8723,00;01-02-2020;2020
2611;360;Mastercard;Debit;5641208271147810;01-12-2016;668;YES;2;28003,00;01-04-2009;2009
2719;360;Mastercard;Debit;5168276651669100;01-07-2022;939;YES;2;15972,00;01-04-2013;2013
4441;360;Visa;Debit;4005308847294610;01-10-2018;106;YES;1;22342,00;01-08-2014;2014
3592;360;Mastercard;Debit;5008326450243570;01-04-2020;382;NO;1;21058,00;01-06-2015;2015
700;555;Mastercard;Debit (Prepaid);5826140028493880;01-04-2021;787;YES;2;26,00;01-01-2020;2020
1981;136;Visa;Debit;4270247503047580;01-08-2023;977;NO;1;24605,00;01-02-2020;2020
701;136;Mastercard;Debit;5941060191494190;01-11-2021;888;YES;2;23529,00;01-01-2020;2020
1982;136;Visa;Debit;4451428446253890;01-01-2023;354;YES;2;20780,00;01-02-2020;2020
2710;603;Visa;Credit;4958653958330140;01-11-2022;821;YES;2;3900,00;01-04-2012;2012
5205;1794;Mastercard;Debit;5320717372996310;01-07-2024;264;YES;2;4392,00;01-10-2010;2017
3069;329;Mastercard;Credit;5376701080589930;01-10-2020;991;YES;1;12300,00;01-05-2010;2013
1362;329;Amex;Credit;337550322941360;01-04-2024;449;YES;2;11100,00;01-02-2016;2016
4082;329;Visa;Debit (Prepaid);4336821790834580;01-11-2020;943;YES;2;93,00;01-07-2019;2019
4788;329;Mastercard;Credit;5028747805927870;01-07-2024;278;YES;1;9500,00;01-09-2010;2015
5824;1181;Visa;Credit;4895717164008270;01-11-2022;687;YES;1;12000,00;01-12-2004;2011
136;1181;Mastercard;Debit;5627821887128380;01-07-2020;309;YES;2;11999,00;01-01-2007;2015
3642;1181;Mastercard;Credit;5772874140116140;01-01-2021;811;YES;2;0,00;01-06-2019;2019
5842;1181;Mastercard;Debit;5107765857429100;01-09-2021;77;YES;2;18991,00;01-12-2005;2011
1094;1181;Mastercard;Debit;5141288066109650;01-10-2024;209;YES;1;27146,00;01-02-2006;2011
32;598;Visa;Debit (Prepaid);4405540956453720;01-10-2024;340;YES;2;32,00;01-01-2002;2009
2040;598;Visa;Debit;4706797634213660;01-04-2023;754;YES;2;19103,00;01-03-2002;2011
